site,date_local,min_temp_c,max_temp_c,median_temp_c,mean_temp_c
B31,2022-02-21,27.9603,28.9955,28.21875,28.3222972222222
B32,2022-02-21,27.9549,28.9382,28.1349,28.2703108333333
B33,2022-02-21,27.8411,28.8782,28.05065,28.2109102777778
B35,2022-02-21,27.828,28.9097,27.9979,28.16395375
N01,2022-02-21,28.0253,28.5039,28.1091,28.1938116666667
N02,2022-02-21,28.0372,28.5308,28.1255,28.20440375
N03,2022-02-21,28.0501,28.46,28.13855,28.1994075
N04,2022-02-21,27.9732,28.5858,28.0738,28.2082952777778
N05,2022-02-21,27.9463,28.8184,28.04535,28.2371641666667
W01,2022-02-21,28.0239,28.9803,28.22915,28.3338570833333
W02,2022-02-21,28.006,29.0166,28.21825,28.3420441666667
W04,2022-02-21,27.9342,29.2089,28.23735,28.4154593055556
W05,2022-02-21,27.8421,29.2177,28.23265,28.40417125
B01,2022-02-22,28.0493,28.6733,28.24865,28.27424875
B02,2022-02-22,28.0486,28.6632,28.2199,28.2610709722222
B03,2022-02-22,28.0897,28.5915,28.299,28.2953193055556
B04,2022-02-22,28.0114,28.5761,28.14905,28.2401598611111
B05,2022-02-22,28.1194,28.6242,28.33305,28.3294511111111
B06,2022-02-22,28.0852,28.6051,28.30555,28.2876713888889
B07,2022-02-22,28.0312,28.7058,28.38925,28.3417997222222
B08,2022-02-22,28.0329,28.6526,28.3782,28.3386738888889
B09,2022-02-22,27.9485,28.686,28.39135,28.3311540277778
B10,2022-02-22,28.0989,29.2296,28.39835,28.50039875
B10.5,2022-02-22,28.172,29.1923,28.52485,28.5242033333333
B11,2022-02-22,28.25,29.3188,28.59925,28.5966573611111
B12,2022-02-22,28.1724,29.3035,28.4093,28.53443125
B13,2022-02-22,28.1868,29.2192,28.3987,28.5328701388889
B14,2022-02-22,28.1717,28.8051,28.3834,28.4333244444444
B15,2022-02-22,28.0488,28.8569,28.318,28.3809518055556
B16,2022-02-22,28.1249,29.0198,28.3164,28.4128398611111
B17,2022-02-22,28.1442,28.8368,28.28485,28.3477981944444
B18,2022-02-22,28.1546,28.6512,28.31855,28.3444169444444
B19,2022-02-22,28.0995,29.3959,28.2825,28.4913498611111
B20,2022-02-22,28.0983,28.964,28.316,28.3840266666667
B21,2022-02-22,28.1124,28.9243,28.3237,28.4231841666667
B22,2022-02-22,28.0682,29.1354,28.3555,28.4290670833333
B24,2022-02-22,28.0442,29.1993,28.35845,28.4444901388889
B25,2022-02-22,27.9251,29.5729,28.3418,28.3937765277778
B26,2022-02-22,27.951,29.5774,28.43365,28.4679273611111
B27,2022-02-22,27.9596,29.1751,28.4883,28.4549276388889
B28,2022-02-22,27.9127,29.9668,28.3304,28.4872488888889
B29,2022-02-22,27.8915,29.9004,28.40705,28.5069865277778
B30,2022-02-22,27.9153,29.6363,28.68245,28.5493201388889
B31,2022-02-22,27.9201,29.7094,28.50235,28.4971683333333
B32,2022-02-22,27.9565,29.2872,28.38145,28.4271391666667
B33,2022-02-22,27.85,29.2143,28.09565,28.2259577777778
B35,2022-02-22,27.7876,28.9153,28.02445,28.1365295833333
N01,2022-02-22,28.0041,28.5698,28.18855,28.2464801388889
N02,2022-02-22,28.0117,28.6755,28.18475,28.2558711111111
N03,2022-02-22,28.0215,28.4945,28.19025,28.2443293055556
N04,2022-02-22,27.9704,28.7209,28.22575,28.2740413888889
N05,2022-02-22,27.9529,29.0229,28.2399,28.3114080555556
W01,2022-02-22,27.986,29.2528,28.3995,28.3995386111111
W02,2022-02-22,27.9757,29.2824,28.3894,28.4033663888889
W04,2022-02-22,27.9251,29.4988,28.4258,28.4522320833333
W05,2022-02-22,27.8429,29.5423,28.42255,28.43716875
B01,2022-02-23,28.1673,28.7021,28.3752,28.3745952777778
B02,2022-02-23,28.1365,28.7612,28.3632,28.3731769444444
B03,2022-02-23,28.0904,28.6807,28.37465,28.3598380555556
B04,2022-02-23,28.1435,28.652,28.37425,28.359965
B05,2022-02-23,28.1577,28.7629,28.424,28.4147663888889
B06,2022-02-23,28.212,28.7119,28.47155,28.4603968055556
B07,2022-02-23,28.2626,28.779,28.49255,28.4834202777778
B08,2022-02-23,28.2261,28.8333,28.4383,28.4809813888889
B09,2022-02-23,28.2722,28.7297,28.47755,28.4874363888889
B10,2022-02-23,28.0945,28.8668,28.28045,28.3550093055556
B10.5,2022-02-23,28.1344,28.8898,28.3454,28.4300538888889
B11,2022-02-23,28.273,29.065,28.45305,28.5338738888889
B12,2022-02-23,28.1,29.1869,28.28915,28.4582127777778
B13,2022-02-23,28.0253,29.0742,28.28225,28.4307345833333
B14,2022-02-23,28.1317,28.9114,28.26375,28.3867977777778
B15,2022-02-23,28.0839,28.9064,28.2785,28.3899101388889
B16,2022-02-23,28.1903,28.7822,28.30885,28.4069766666667
B17,2022-02-23,28.1603,28.8276,28.306,28.4057677777778
B18,2022-02-23,28.1181,28.7341,28.30045,28.3654234722222
B19,2022-02-23,28.0403,28.968,28.2291,28.4018295833333
B20,2022-02-23,27.8897,28.9726,28.21365,28.3805154166667
B21,2022-02-23,27.9106,28.8652,28.2191,28.3489194444444
B22,2022-02-23,27.9514,29.034,28.2445,28.4032304166667
B24,2022-02-23,28.1878,29.2657,28.49575,28.5978311111111
B25,2022-02-23,28.1066,29.5772,28.4527,28.6092536111111
B26,2022-02-23,28.136,29.6531,28.52695,28.66505
B27,2022-02-23,28.2187,28.9739,28.5744,28.5984270833333
B28,2022-02-23,28.2535,29.3947,28.53965,28.6415202777778
B29,2022-02-23,28.2083,29.5058,28.46755,28.6388198611111
B30,2022-02-23,28.2396,29.2585,28.50705,28.6023081944444
B31,2022-02-23,28.2409,29.0872,28.49665,28.5814370833333
B32,2022-02-23,28.131,29.1917,28.3489,28.5369244444444
B33,2022-02-23,28.0101,29.3901,28.22185,28.4379179166667
B35,2022-02-23,27.9074,29.1061,28.0724,28.3147713888889
N01,2022-02-23,28.0873,28.7012,28.3449,28.3530534722222
N02,2022-02-23,28.146,28.8142,28.35275,28.3660902777778
N03,2022-02-23,28.1564,28.6332,28.36495,28.3523356944444
N04,2022-02-23,28.0098,28.8518,28.3192,28.3792343055556
N05,2022-02-23,27.9732,29.1259,28.3005,28.4187447222222
W01,2022-02-23,28.1848,29.2948,28.57635,28.5907369444444
W02,2022-02-23,28.1689,29.3846,28.56345,28.5993326388889
W04,2022-02-23,28.0989,29.6198,28.51615,28.66086625
W05,2022-02-23,28.0553,29.7153,28.53345,28.6487650694444
B01,2022-02-24,28.2361,28.7981,28.3753,28.4362902777778
B02,2022-02-24,28.2549,28.7937,28.3515,28.4364831944444
B03,2022-02-24,28.2892,28.7164,28.38455,28.4466338888889
B04,2022-02-24,28.1837,28.6629,28.32,28.3893027777778
B05,2022-02-24,28.2711,28.7637,28.3712,28.4426790277778
B06,2022-02-24,28.2459,28.6589,28.3975,28.4105858333333
B07,2022-02-24,28.2231,28.7767,28.43095,28.4420708333333
B08,2022-02-24,28.2526,28.7068,28.3672,28.4140165277778
B09,2022-02-24,28.1893,28.7567,28.39015,28.4082505555556
B10,2022-02-24,28.1215,28.9403,28.2279,28.39146625
B10.5,2022-02-24,28.1646,28.8722,28.24795,28.3824356944444
B11,2022-02-24,28.147,28.8716,28.3207,28.4041908333333
B12,2022-02-24,28.1637,29.041,28.2702,28.4436965277778
B13,2022-02-24,28.1353,29.0316,28.35985,28.4533340277778
B14,2022-02-24,28.0613,29.0204,28.19845,28.3454416666667
B15,2022-02-24,28.0881,28.8137,28.18765,28.3224626388889
B16,2022-02-24,28.0751,28.9147,28.21465,28.3543419444444
B17,2022-02-24,28.1265,28.8187,28.24765,28.3832663888889
B18,2022-02-24,28.0718,28.7141,28.192,28.3152193055556
B19,2022-02-24,27.9824,28.9543,28.0736,28.3139998611111
B20,2022-02-24,27.8639,29.0488,28.05535,28.3011608333333
B21,2022-02-24,27.8788,28.9638,28.11505,28.3062875
B22,2022-02-24,27.87,28.9865,28.11185,28.3166858333333
B24,2022-02-24,28.103,29.1889,28.2458,28.4019634722222
B25,2022-02-24,28.0865,29.2977,28.2921,28.4140070833333
B26,2022-02-24,28.1438,29.169,28.31445,28.4253922222222
B27,2022-02-24,28.1626,28.953,28.48725,28.5029763888889
B28,2022-02-24,28.0895,29.1368,28.2455,28.4169476388889
B29,2022-02-24,28.0969,29.5289,28.26115,28.4821356944444
B30,2022-02-24,28.1244,29.1814,28.33345,28.4430284722222
B31,2022-02-24,28.1199,29.0289,28.25845,28.3930070833333
B32,2022-02-24,28.1021,29.0924,28.3323,28.4320505555556
B33,2022-02-24,27.9534,29.4567,28.10215,28.4125427777778
B35,2022-02-24,27.8974,29.2267,28.08845,28.3660145833333
N01,2022-02-24,28.192,28.6639,28.32655,28.3768915277778
N02,2022-02-24,28.1975,28.735,28.3404,28.3881288888889
N03,2022-02-24,28.2146,28.5979,28.3584,28.3750726388889
N04,2022-02-24,28.1457,28.7911,28.29625,28.3899484722222
N05,2022-02-24,28.1072,29.0629,28.27685,28.4331380555556
W01,2022-02-24,28.1788,28.7421,28.3025,28.3696154166667
W02,2022-02-24,28.1681,28.8677,28.3041,28.38005375
W04,2022-02-24,28.1184,29.1794,28.30295,28.4343154166667
W05,2022-02-24,28.085,29.2635,28.3167,28.4346472916667
B01,2022-02-25,28.2173,28.7735,28.3443,28.4046927777778
B02,2022-02-25,28.2283,28.8329,28.3521,28.4327356944444
B03,2022-02-25,28.2608,28.7616,28.3544,28.43529125
B04,2022-02-25,28.1671,28.7324,28.33195,28.3807613888889
B05,2022-02-25,28.2588,28.7328,28.42235,28.4562745833333
B06,2022-02-25,28.2498,28.734,28.40545,28.4262490277778
B07,2022-02-25,28.1826,28.8477,28.46335,28.4672947222222
B08,2022-02-25,28.1884,28.789,28.4188,28.4461261111111
B09,2022-02-25,28.1004,28.954,28.36675,28.44317
B10,2022-02-25,28.13,28.6205,28.2972,28.312575
B10.5,2022-02-25,28.1329,28.6734,28.31915,28.3441827777778
B11,2022-02-25,28.1443,28.703,28.35715,28.3791604166667
B12,2022-02-25,28.195,28.6164,28.2682,28.3342679166667
B13,2022-02-25,28.0525,28.655,28.28205,28.31329375
B14,2022-02-25,28.1102,28.5536,28.19185,28.2439616666667
B15,2022-02-25,28.0129,28.3749,28.21235,28.1944430555556
B16,2022-02-25,28.0259,28.3968,28.26755,28.2370229166667
B17,2022-02-25,28.0527,28.6678,28.25395,28.2714391666667
B18,2022-02-25,28.0838,28.6114,28.2323,28.2707058333333
B19,2022-02-25,28.0464,28.828,28.36005,28.3400291666667
B20,2022-02-25,27.9999,28.6108,28.39495,28.3321083333333
B21,2022-02-25,28.0717,28.667,28.413,28.3536995833333
B22,2022-02-25,28.0762,28.7324,28.43845,28.3953180555556
B24,2022-02-25,28.0858,29.778,28.59245,28.6302836111111
B25,2022-02-25,28.106,29.8604,28.6236,28.6011238888889
B26,2022-02-25,28.0943,29.8284,28.65835,28.6473454166667
B27,2022-02-25,28.0961,29.1067,28.5394,28.4698438888889
B28,2022-02-25,28.0778,29.7954,28.536,28.5637736111111
B29,2022-02-25,28.0644,29.7879,28.754,28.6914470833333
B30,2022-02-25,28.0875,29.6838,28.64505,28.6645636111111
B31,2022-02-25,28.0844,29.4565,28.6837,28.6745369444444
B32,2022-02-25,28.1104,29.1195,28.56395,28.5124318055556
B33,2022-02-25,28.0062,29.2808,28.37635,28.4760456944444
B35,2022-02-25,27.882,29.5961,28.4182,28.5689559722222
N01,2022-02-25,28.151,28.7457,28.3338,28.3754744444444
N02,2022-02-25,28.1655,28.8651,28.3407,28.3836543055556
N03,2022-02-25,28.1844,28.683,28.35265,28.3714684722222
N04,2022-02-25,28.1093,28.9074,28.30765,28.4076015277778
N05,2022-02-25,28.0841,29.1586,28.28795,28.4539770833333
W01,2022-02-25,28.125,29.6937,28.5759,28.5994820833333
W02,2022-02-25,28.115,29.7153,28.58325,28.6024794444444
W04,2022-02-25,28.0749,29.8854,28.6306,28.6316788888889
W05,2022-02-25,28.0508,29.7696,28.65355,28.6245088194444
B01,2022-02-26,28.218,28.7513,28.4175,28.4377073611111
B02,2022-02-26,28.2333,28.8659,28.3987,28.4594761111111
B03,2022-02-26,28.2969,28.7989,28.44435,28.4733543055556
B04,2022-02-26,28.2346,28.7967,28.38675,28.45106
B05,2022-02-26,28.2793,28.8962,28.4631,28.5171052777778
B06,2022-02-26,28.2506,28.8168,28.3951,28.46154875
B07,2022-02-26,28.1978,28.8486,28.47255,28.4929998611111
B08,2022-02-26,28.1879,28.933,28.3526,28.4453508333333
B09,2022-02-26,28.059,28.8573,28.33775,28.4195036111111
B10,2022-02-26,28.0743,28.929,28.40805,28.4222601388889
B10.5,2022-02-26,28.0873,29.0346,28.46505,28.4590951388889
B11,2022-02-26,28.1726,29.1349,28.546,28.5570544444444
B12,2022-02-26,28.1596,29.1071,28.67025,28.5834191666667
B13,2022-02-26,28.0794,29.3762,28.6351,28.5975245833333
B14,2022-02-26,28.0143,29.3926,28.4163,28.4706109722222
B15,2022-02-26,28.0869,28.693,28.32415,28.3542755555556
B16,2022-02-26,28.1441,28.7059,28.35585,28.3822704166667
B17,2022-02-26,28.1342,29.2559,28.3686,28.4574016666667
B18,2022-02-26,28.1461,29.1254,28.38975,28.4605123611111
B19,2022-02-26,28.233,29.239,28.51825,28.5719227777778
B20,2022-02-26,28.2619,28.9324,28.5273,28.54375875
B21,2022-02-26,28.247,28.9779,28.5447,28.55585125
B22,2022-02-26,28.2865,29.1235,28.6689,28.6422376388889
B24,2022-02-26,28.3219,29.088,28.6864,28.6795301388889
B25,2022-02-26,28.2307,29.6601,28.60985,28.6819129166667
B26,2022-02-26,28.2246,29.6485,28.56135,28.7377875694444
B27,2022-02-26,28.2116,29.4428,28.4602,28.5735873611111
B28,2022-02-26,28.2987,29.2127,28.63905,28.6537561111111
B29,2022-02-26,28.2861,29.1192,28.60525,28.6219694444444
B30,2022-02-26,28.2809,28.9358,28.55725,28.5626183333333
B31,2022-02-26,28.2457,29.0244,28.5533,28.5518926388889
B32,2022-02-26,28.1885,29.0384,28.4539,28.4999552777778
B33,2022-02-26,28.1211,29.3181,28.5002,28.5459516666667
B35,2022-02-26,28.0117,29.8916,28.2237,28.55408625
N01,2022-02-26,28.2198,28.7993,28.3813,28.4379052777778
N02,2022-02-26,28.2294,28.8415,28.38995,28.4455426388889
N03,2022-02-26,28.2428,28.7279,28.40505,28.4346325
N04,2022-02-26,28.1814,28.8943,28.3483,28.4712863888889
N05,2022-02-26,28.1585,29.1909,28.32275,28.5158830555556
W01,2022-02-26,28.2472,29.5545,28.54255,28.6469183333333
W02,2022-02-26,28.2401,29.5548,28.54395,28.6669673611111
W04,2022-02-26,28.206,29.6873,28.59615,28.7407961111111
W05,2022-02-26,28.2014,29.6887,28.6375,28.7531674305556
B01,2022-02-27,28.2553,28.7042,28.4211,28.45209125
B02,2022-02-27,28.2912,28.8361,28.4059,28.4620704166667
B03,2022-02-27,28.3209,28.9162,28.465,28.5033241666667
B04,2022-02-27,28.2761,28.705,28.3916,28.4475155555556
B05,2022-02-27,28.328,28.843,28.44235,28.4979888888889
B06,2022-02-27,28.1989,28.6663,28.3571,28.4034747222222
B07,2022-02-27,28.1162,28.7403,28.4223,28.4297806944444
B08,2022-02-27,28.1513,28.6515,28.31265,28.3627481944444
B09,2022-02-27,28.0431,28.6426,28.3501,28.3316769444444
B10,2022-02-27,28.1723,28.8401,28.31255,28.4207519444444
B10.5,2022-02-27,28.2334,28.8419,28.34255,28.4410536111111
B11,2022-02-27,28.2583,28.7931,28.4111,28.4582051388889
B12,2022-02-27,28.2863,29.0761,28.4415,28.5842190277778
B13,2022-02-27,28.2141,29.0947,28.479,28.5681966666667
B14,2022-02-27,28.129,28.8543,28.39885,28.4392352777778
B15,2022-02-27,28.2217,28.8882,28.35855,28.4839758333333
B16,2022-02-27,28.2834,28.8425,28.4137,28.5197797222222
B17,2022-02-27,28.2395,28.8651,28.4038,28.4810073611111
B18,2022-02-27,28.2234,28.8586,28.3525,28.4766740277778
B19,2022-02-27,28.111,29.1143,28.3606,28.5218573611111
B20,2022-02-27,28.0056,29.2124,28.37035,28.5403325
B21,2022-02-27,28.0578,29.0733,28.4229,28.5192227777778
B22,2022-02-27,28.0459,29.2434,28.45755,28.5876441666667
B24,2022-02-27,28.1192,29.3541,28.43525,28.6042919444444
B25,2022-02-27,28.2096,29.1653,28.5235,28.6142638888889
B26,2022-02-27,28.2183,29.5003,28.7084,28.76577
B27,2022-02-27,28.1972,29.6534,28.57645,28.7482456944444
B28,2022-02-27,28.1518,29.5494,28.5274,28.7377956944444
B29,2022-02-27,28.1608,29.7297,28.5019,28.7152811111111
B30,2022-02-27,28.2187,29.3641,28.4425,28.6297884722222
B31,2022-02-27,28.2264,29.0563,28.4368,28.5607076388889
B32,2022-02-27,28.1688,29.1208,28.5189,28.5546244444444
B33,2022-02-27,28.1627,28.8801,28.5026,28.4720166666667
B35,2022-02-27,28.0337,29.6035,28.31335,28.5134109722222
N01,2022-02-27,28.2722,28.7559,28.3926,28.4355709722222
N02,2022-02-27,28.2879,28.8019,28.4017,28.4452404166667
N03,2022-02-27,28.3126,28.7281,28.41405,28.4426422222222
N04,2022-02-27,28.2348,28.8433,28.38475,28.4540226388889
N05,2022-02-27,28.1998,29.0369,28.37335,28.4827598611111
W01,2022-02-27,28.2493,29.3955,28.6848,28.6939744444444
W02,2022-02-27,28.2388,29.466,28.6773,28.7104497222222
W04,2022-02-27,28.2009,29.6019,28.7211,28.7577884722222
W05,2022-02-27,28.1579,29.4315,28.69325,28.7453030555556
B01,2022-02-28,28.3106,28.6961,28.43895,28.46365875
B02,2022-02-28,28.3485,28.7251,28.43775,28.4756056944444
B03,2022-02-28,28.3655,28.7373,28.49055,28.5048754166667
B04,2022-02-28,28.3154,28.6445,28.3838,28.4292854166667
B05,2022-02-28,28.3094,28.7209,28.4212,28.4507806944444
B06,2022-02-28,28.2409,28.6096,28.3561,28.3867477777778
B07,2022-02-28,28.1802,28.6904,28.37285,28.3952131944444
B08,2022-02-28,28.2217,28.573,28.3596,28.3604244444444
B09,2022-02-28,28.221,28.6246,28.3699,28.3684759722222
B10,2022-02-28,28.0339,29.003,28.2886,28.4355351388889
B10.5,2022-02-28,28.1375,28.8687,28.3396,28.4397115277778
B11,2022-02-28,28.1937,28.8268,28.3379,28.4415816666667
B12,2022-02-28,28.1652,29.1831,28.43035,28.5642423611111
B13,2022-02-28,28.1121,29.1473,28.3509,28.5045822222222
B14,2022-02-28,28.0014,28.9143,28.3017,28.4113559722222
B15,2022-02-28,28.0825,28.9083,28.32475,28.4492379166667
B16,2022-02-28,28.1288,28.9213,28.29095,28.4639384722222
B17,2022-02-28,28.2295,28.9391,28.4014,28.5103183333333
B18,2022-02-28,28.1357,28.9793,28.3383,28.4562655555556
B19,2022-02-28,27.9677,29.155,28.20105,28.4335961111111
B20,2022-02-28,27.7772,29.1086,28.1052,28.3479
B21,2022-02-28,27.8373,29.0394,28.1443,28.3472777777778
B22,2022-02-28,27.8569,29.1497,28.119,28.3616672222222
B24,2022-02-28,27.9731,29.2462,28.22395,28.4785861111111
B25,2022-02-28,28.0863,29.5982,28.4188,28.5546681944444
B26,2022-02-28,28.1544,29.9982,28.3304,28.6131227777778
B27,2022-02-28,28.14,29.2493,28.38255,28.5209888888889
B28,2022-02-28,28.071,29.3346,28.21865,28.5364543055556
B29,2022-02-28,28.0149,29.8165,28.41925,28.6274202777778
B30,2022-02-28,28.0362,29.625,28.4433,28.5913327777778
B31,2022-02-28,28.0724,29.0552,28.50615,28.4924775
B32,2022-02-28,28.1226,28.9817,28.26905,28.4175443055556
B33,2022-02-28,28.1145,28.9286,28.2641,28.3958043055556
B35,2022-02-28,28.1439,28.9748,28.37435,28.4508243055556
N01,2022-02-28,28.2997,28.6578,28.3843,28.41769625
N02,2022-02-28,28.3059,28.7664,28.39415,28.4295854166667
N03,2022-02-28,28.3225,28.6301,28.39535,28.4185209722222
N04,2022-02-28,28.2942,28.7464,28.37695,28.4359356944444
N05,2022-02-28,28.2863,28.8892,28.36265,28.4584930555556
W01,2022-02-28,28.2217,29.8039,28.3526,28.5450798611111
W02,2022-02-28,28.2119,29.8326,28.33625,28.5591598611111
W04,2022-02-28,28.0803,30.1678,28.39815,28.6368230555556
W05,2022-02-28,28.035,30.2077,28.3755,28.6544245138889
B01,2022-03-01,28.2597,28.6948,28.37715,28.42331375
B02,2022-03-01,28.2859,28.722,28.39725,28.4445388888889
B03,2022-03-01,28.329,28.6579,28.4225,28.4557872222222
B04,2022-03-01,28.2579,28.6777,28.3656,28.4172152777778
B05,2022-03-01,28.2276,28.7547,28.40155,28.4316526388889
B06,2022-03-01,28.2924,28.6406,28.38785,28.421105
B07,2022-03-01,28.2027,28.79,28.36985,28.4327419444444
B08,2022-03-01,28.2541,28.6568,28.3737,28.4152063888889
B09,2022-03-01,28.2509,28.7264,28.35715,28.3972494444444
B10,2022-03-01,27.9476,28.8953,28.25255,28.3874098611111
B10.5,2022-03-01,28.0854,28.7808,28.3207,28.425235
B11,2022-03-01,28.1301,28.8963,28.36165,28.4493718055556
B12,2022-03-01,28.0928,29.0889,28.33975,28.4962215277778
B13,2022-03-01,27.9942,28.9674,28.3686,28.4515420833333
B14,2022-03-01,27.9163,28.8691,28.23655,28.3503784722222
B15,2022-03-01,27.9241,28.9046,28.32265,28.3721802777778
B16,2022-03-01,27.8855,28.7994,28.30625,28.3562427777778
B17,2022-03-01,28.0819,28.8529,28.3896,28.41711125
B18,2022-03-01,27.7708,28.7937,28.3382,28.3534413888889
B19,2022-03-01,27.7229,29.0032,28.2212,28.3545802777778
B20,2022-03-01,27.6147,29.2158,28.13665,28.3070526388889
B21,2022-03-01,27.5091,29.0888,28.1332,28.2802070833333
B22,2022-03-01,27.6208,29.1122,28.1555,28.2943604166667
B24,2022-03-01,27.6702,29.2458,28.1816,28.3858002777778
B25,2022-03-01,27.881,29.2946,28.19725,28.4498045833333
B26,2022-03-01,28.0414,29.2451,28.2346,28.4725821527778
B27,2022-03-01,27.8626,28.9727,28.2615,28.4017631944444
B28,2022-03-01,27.8408,29.3014,28.1944,28.42867125
B29,2022-03-01,27.8058,29.5638,28.2715,28.5229026388889
B30,2022-03-01,27.9508,29.8988,28.3368,28.5863077777778
B31,2022-03-01,27.999,29.2438,28.2593,28.5024351388889
B32,2022-03-01,27.9687,29.1711,28.19905,28.4247925
B33,2022-03-01,27.9593,29.1964,28.17735,28.3916190277778
B35,2022-03-01,28.1092,29.0184,28.28835,28.4087141666667
N01,2022-03-01,28.2448,28.5891,28.3739,28.3958530555556
N02,2022-03-01,28.2547,28.6968,28.3872,28.409985
N03,2022-03-01,28.2617,28.5688,28.40215,28.4028909722222
N04,2022-03-01,28.2189,28.6624,28.35295,28.4101445833333
N05,2022-03-01,28.2003,28.8124,28.33445,28.4269398611111
W01,2022-03-01,28.1562,28.89,28.28565,28.4237638888889
W02,2022-03-01,28.1412,28.9773,28.2681,28.4339845833333
W04,2022-03-01,27.951,29.2996,28.21685,28.4798298611111
W05,2022-03-01,27.9168,29.4319,28.22815,28.5212553472222
B01,2022-03-02,28.2144,28.7413,28.35635,28.4206081944444
B02,2022-03-02,28.2237,28.686,28.336,28.42146125
B03,2022-03-02,28.2897,28.6729,28.3808,28.4307141666667
B04,2022-03-02,28.2462,28.5933,28.3504,28.3884848611111
B05,2022-03-02,28.2429,28.6648,28.33805,28.4007395833333
B06,2022-03-02,28.2105,28.5798,28.3616,28.3695198611111
B07,2022-03-02,28.0932,28.7031,28.3474,28.3624304166667
B08,2022-03-02,28.1658,28.5913,28.32975,28.3506048611111
B09,2022-03-02,28.1117,28.6391,28.33005,28.3319773611111
B10,2022-03-02,28.0896,28.783,28.2482,28.3714997222222
B10.5,2022-03-02,28.2002,28.6682,28.3053,28.3903665277778
B11,2022-03-02,28.2666,28.6927,28.34745,28.4105336111111
B12,2022-03-02,28.1805,28.9241,28.36445,28.4720248611111
B13,2022-03-02,28.1644,28.8609,28.3527,28.4436784722222
B14,2022-03-02,28.026,28.858,28.3013,28.40136375
B15,2022-03-02,28.1308,28.8641,28.2934,28.4070180555556
B16,2022-03-02,28.1632,28.7611,28.3405,28.4214688888889
B17,2022-03-02,28.2876,28.7695,28.4298,28.4666736111111
B18,2022-03-02,28.1505,28.785,28.32225,28.4168208333333
B19,2022-03-02,28.0834,29.0251,28.26755,28.4355940277778
B20,2022-03-02,27.9978,29.1512,28.18285,28.4188829166667
B21,2022-03-02,28.0001,29.0784,28.1852,28.3960081944444
B22,2022-03-02,27.9999,29.2431,28.2754,28.4440615277778
B24,2022-03-02,27.9676,29.2188,28.3867,28.4756244444444
